-5.999276,0.00000,0.00000
-5.998543,0.00000,0.01600
-5.997811,0.00000,0.01600
-5.997078,0.00000,0.00000
-5.996346,0.00000,0.00000
-5.995613,0.00000,0.01600
-5.994881,0.00000,0.01600
-5.978034,-0.00016,0.01600
-5.977302,-0.00008,0.01600
-4.641283,-0.00024,-0.00800
-4.640550,-0.00008,0.00000
-4.639818,-0.00008,-0.01600
-4.639085,-0.00016,-0.00800
-4.638353,-0.00008,-0.00800
-4.637620,0.00000,0.00800
-4.636888,-0.00008,0.01600
-4.636155,-0.00008,0.00000
-4.635423,-0.00016,-0.00800
-4.634690,-0.00008,0.00800
-4.633958,-0.00024,0.00000
-4.003304,-0.00032,0.01600
-4.002572,-0.00024,0.05600
-4.001839,-0.00008,-0.01600
-4.001107,-0.00040,0.02400
-4.000374,-0.00024,0.03200
-3.999642,-0.00016,-0.00800
-3.998909,-0.00016,0.00000
-3.998177,0.00000,0.01600
-3.997445,-0.00008,0.00800
-3.996712,0.00008,0.03200
-3.995980,-0.00016,0.01600
-3.995247,-0.00024,0.00800
-3.994515,0.00024,0.03200
-3.993782,-0.00008,0.01600

